SaleID,Date,CustomerID,ProductID,Quantity,TotalAmount,Name,Age,Gender,Region,Email,ProductName,Category,Price,StockQuantity,ReturnID,ReturnDate,Reason
614,2023-01-14,175,42,9,2446.65,Christopher Shaffer,41,Male,North,michelelawson@ward-peters.org,Republican,Electronics,271.85,139,,,
615,2023-09-29,198,29,9,6018.21,Maria Wilson,38,Female,West,zpeters@gmail.com,Law,Furniture,668.69,371,,,
616,2023-11-09,92,10,3,1012.65,Dennis Robinson,40,Female,South,jgould@yahoo.com,Address,Electronics,337.55,68,,,
617,2023-05-11,111,27,5,2181.0,Joan Boyd,37,Male,East,aaron17@gmail.com,Safe,Books,436.2,299,,,
618,2023-12-24,122,37,8,4558.96,Mary Atkinson DVM,40,Female,West,alvarezkatherine@hotmail.com,Table,Books,569.87,183,,,
619,2023-05-27,186,49,10,2952.8,Bethany Horton,60,Female,West,philipgould@yahoo.com,For,Furniture,295.28,448,,,
620,2023-07-16,81,38,5,4416.6,Amanda Abbott,46,Male,South,maria68@gmail.com,Against,Books,883.32,290,6.0,2023-12-30,Wrong Item
621,2023-02-17,197,17,4,2049.32,Alejandro Nguyen,23,Female,South,rachel56@berry-mendez.biz,Song,Furniture,512.33,373,,,
622,2023-08-12,52,24,2,1912.12,Ms. Cynthia Soto,58,Male,South,donna11@hotmail.com,Career,Clothing,956.06,408,,,
623,2023-06-13,53,41,3,443.19,Mrs. Christina Burns,30,Female,East,hahnwilliam@hotmail.com,Prove,Electronics,147.73,205,,,
624,2023-03-07,174,14,9,3492.0,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,Important,Clothing,388.0,53,,,
625,2023-11-08,98,38,10,8833.2,Lauren Smith,27,Male,West,xparker@gmail.com,Against,Books,883.32,290,,,
626,2023-04-02,107,5,4,2947.8,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Score,Books,736.95,191,,,
627,2023-11-27,76,1,7,4738.02,Jeremy Nguyen,58,Female,West,robertbooker@gmail.com,Story,Furniture,676.86,499,,,
628,2023-06-10,29,15,9,5951.16,Daniel Shaw,31,Male,South,jennifermitchell@yahoo.com,How,Electronics,661.24,374,,,
629,2023-07-29,198,48,2,533.38,Maria Wilson,38,Female,West,zpeters@gmail.com,Oil,Books,266.69,160,,,
630,2023-06-25,45,19,4,830.0,Jacqueline Keller,55,Male,West,ghoward@hotmail.com,Check,Books,207.5,346,,,
631,2023-12-15,155,6,5,2718.3,Bridget Roberts,26,Male,West,jerrywilson@moody.com,Window,Books,543.66,382,,,
632,2023-07-09,6,24,9,8604.54,Carla Kim,27,Female,East,smarks@gmail.com,Career,Clothing,956.06,408,58.0,2023-02-02,Defective
633,2023-08-27,191,15,8,5289.92,Colin Rivera,36,Female,South,marianelson@gmail.com,How,Electronics,661.24,374,,,
634,2023-07-30,36,26,4,2091.72,Madison Ward,64,Female,East,pmartinez@alvarado.com,Which,Clothing,522.93,445,,,
635,2023-12-14,46,25,1,465.21,Dawn Floyd,42,Male,South,dmcdonald@white-gay.org,Thank,Clothing,465.21,231,,,
636,2023-03-14,199,41,9,1329.57,Carly Ibarra,53,Female,North,bklein@gmail.com,Prove,Electronics,147.73,205,,,
637,2023-07-15,79,49,5,1476.4,Brittany Barnes,59,Female,West,houstonsarah@yahoo.com,For,Furniture,295.28,448,,,
638,2023-01-25,191,10,7,2362.85,Colin Rivera,36,Female,South,marianelson@gmail.com,Address,Electronics,337.55,68,,,
639,2023-06-27,62,15,3,1983.72,Andrea Torres,35,Female,East,jonesbenjamin@hotmail.com,How,Electronics,661.24,374,,,
640,2023-08-28,132,29,9,6018.21,Taylor Garrison,35,Female,North,mccannkim@compton.com,Law,Furniture,668.69,371,,,
641,2023-12-28,170,1,2,1353.72,Lisa Davidson,34,Female,West,ryanpatel@rogers-martinez.com,Story,Furniture,676.86,499,,,
642,2023-03-01,196,21,6,1830.54,Kelly Terry,42,Male,North,yburns@hotmail.com,Sort,Books,305.09,64,,,
643,2023-02-11,126,42,5,1359.25,Jacob Osborn,21,Male,East,jasonrivas@jones.com,Republican,Electronics,271.85,139,21.0,2024-01-01,Wrong Item
643,2023-02-11,126,42,5,1359.25,Jacob Osborn,21,Male,East,jasonrivas@jones.com,Republican,Electronics,271.85,139,107.0,2023-10-27,Defective
644,2023-09-16,83,13,5,997.9,David Spencer,59,Male,West,edwardbruce@hotmail.com,Attorney,Clothing,199.58,184,34.0,2023-04-17,Changed Mind
644,2023-09-16,83,13,5,997.9,David Spencer,59,Male,West,edwardbruce@hotmail.com,Attorney,Clothing,199.58,184,38.0,2023-07-17,Defective
645,2023-05-04,67,38,2,1766.64,Nicholas Lawrence,25,Female,West,figueroanicole@johnston.net,Against,Books,883.32,290,,,
646,2023-03-04,166,12,8,2874.88,Alicia Mullen,61,Female,East,sharpdana@hotmail.com,Nothing,Electronics,359.36,439,,,
647,2023-12-18,169,22,8,6687.44,Sarah Walters,58,Male,West,thompsonleah@reilly.com,Music,Books,835.93,161,,,
648,2023-05-15,71,9,8,755.92,Albert Wilson,22,Female,South,timothy01@yahoo.com,Sign,Books,94.49,165,,,
649,2023-07-11,134,21,8,2440.72,Natalie Leon,56,Male,North,dianehodge@johnston.com,Sort,Books,305.09,64,,,
650,2023-06-21,14,31,5,1405.45,William Brady,56,Male,West,daniel80@hotmail.com,Operation,Electronics,281.09,47,,,
651,2023-02-22,186,41,3,443.19,Bethany Horton,60,Female,West,philipgould@yahoo.com,Prove,Electronics,147.73,205,,,
652,2023-05-16,24,19,5,1037.5,Laura Smith,22,Male,East,justinmiller@yahoo.com,Check,Books,207.5,346,,,
653,2023-10-21,34,33,1,267.27,Jennifer Gill,63,Female,East,phillipsjulie@yahoo.com,Improve,Furniture,267.27,174,,,
654,2023-07-28,137,27,8,3489.6,Daniel Gallagher,61,Male,North,ronniebrown@yahoo.com,Safe,Books,436.2,299,,,
655,2023-05-08,100,20,5,1258.35,Dr. Larry Taylor DDS,41,Female,North,jonespatricia@beard.com,Political,Books,251.67,261,,,
656,2023-05-01,31,3,4,1202.76,James Mcintyre,57,Male,West,josephhernandez@lopez.com,Skin,Electronics,300.69,343,,,
657,2023-09-06,198,49,9,2657.52,Maria Wilson,38,Female,West,zpeters@gmail.com,For,Furniture,295.28,448,,,
658,2023-03-21,28,9,6,566.94,Jordan Campbell,24,Male,West,samanthahernandez@davis.com,Sign,Books,94.49,165,94.0,2023-02-13,Defective
659,2023-06-19,9,5,6,4421.7,Natalie Chen,64,Male,West,dthornton@hotmail.com,Score,Books,736.95,191,,,
660,2023-02-28,94,20,1,251.67,Anthony Gonzales,55,Female,West,pbrooks@glover.biz,Political,Books,251.67,261,106.0,2023-11-13,Wrong Item
661,2023-08-01,78,3,2,601.38,Jared Perkins,62,Male,East,jnorton@hotmail.com,Skin,Electronics,300.69,343,,,
662,2023-09-15,72,4,1,291.18,Mary Flores,18,Female,West,zachary77@brown.info,Mission,Furniture,291.18,401,,,
663,2023-03-21,62,50,5,3430.3,Andrea Torres,35,Female,East,jonesbenjamin@hotmail.com,Finish,Books,686.06,149,,,
664,2023-10-17,159,49,10,2952.8,David Sanchez,38,Female,East,michaelstevens@gmail.com,For,Furniture,295.28,448,,,
665,2023-02-15,172,21,1,305.09,Stephanie Hensley,54,Male,East,grodriguez@hotmail.com,Sort,Books,305.09,64,104.0,2023-03-13,Wrong Item
666,2023-10-15,149,42,1,271.85,Mary Johnson DDS,60,Female,East,donnamccarthy@gmail.com,Republican,Electronics,271.85,139,73.0,2023-09-28,Defective
667,2023-08-18,69,47,7,5600.49,Ronald Shaffer,22,Female,South,christopherjenkins@flynn-sanders.com,Smile,Clothing,800.07,176,25.0,2023-05-23,Changed Mind
668,2023-06-11,85,45,6,3716.28,Shawn Taylor,34,Female,South,melvinroman@nelson.com,System,Furniture,619.38,13,,,
669,2023-01-27,126,1,6,4061.16,Jacob Osborn,21,Male,East,jasonrivas@jones.com,Story,Furniture,676.86,499,,,
670,2023-04-11,97,44,10,4073.1,April Simmons,29,Male,East,gregorywatkins@copeland-tanner.com,Inside,Books,407.31,445,,,
671,2023-03-19,47,4,6,1747.08,Dwayne Elliott,58,Male,North,janice72@yahoo.com,Mission,Furniture,291.18,401,,,
672,2023-05-16,94,33,10,2672.7,Anthony Gonzales,55,Female,West,pbrooks@glover.biz,Improve,Furniture,267.27,174,,,
673,2023-07-14,198,2,7,2399.18,Maria Wilson,38,Female,West,zpeters@gmail.com,Film,Electronics,342.74,360,,,
674,2023-07-18,21,2,8,2741.92,Jennifer Johnston,37,Female,East,turnerangela@thomas.com,Film,Electronics,342.74,360,,,
675,2023-05-16,31,18,1,962.0,James Mcintyre,57,Male,West,josephhernandez@lopez.com,These,Clothing,962.0,95,,,
676,2023-02-25,139,41,2,295.46,Penny Sullivan,34,Male,East,perkinsstephen@bradley.com,Prove,Electronics,147.73,205,,,
677,2023-07-18,117,23,7,2532.6,Patrick White,22,Female,South,allenjohn@lopez.com,Few,Furniture,361.8,132,,,
678,2023-05-02,120,46,3,1480.68,Ann Williams,31,Male,East,gclark@jones.com,With,Electronics,493.56,457,,,
679,2023-04-25,141,7,1,466.82,Mary Santiago,55,Female,South,thompsondustin@wilson.com,Point,Electronics,466.82,371,,,
680,2023-10-03,121,31,7,1967.63,Michael Mcclain,64,Female,East,kelly15@booker.net,Operation,Electronics,281.09,47,53.0,2023-07-11,Defective
681,2023-01-20,7,35,1,169.1,Richard Hernandez,22,Male,South,freemankathryn@jimenez-paul.net,Modern,Electronics,169.1,111,,,
682,2023-11-18,165,2,1,342.74,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Film,Electronics,342.74,360,,,
683,2023-09-29,72,22,6,5015.58,Mary Flores,18,Female,West,zachary77@brown.info,Music,Books,835.93,161,,,
684,2023-04-24,182,11,9,6781.68,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,Road,Books,753.52,479,64.0,2023-01-26,Defective
685,2023-07-23,65,43,8,5998.0,Sophia Coleman,60,Male,East,laura77@gibson-kemp.org,Cup,Furniture,749.75,280,,,
686,2023-07-18,96,26,3,1568.79,Phyllis Garrett,19,Female,West,cassielewis@hotmail.com,Which,Clothing,522.93,445,96.0,2023-02-28,Changed Mind
687,2023-04-19,10,3,8,2405.52,Rachael Walters,48,Female,South,omclaughlin@gmail.com,Skin,Electronics,300.69,343,,,
688,2023-07-17,4,15,1,661.24,Anna Bates,20,Male,North,jeremyfuller@yahoo.com,How,Electronics,661.24,374,,,
689,2023-04-19,71,33,10,2672.7,Albert Wilson,22,Female,South,timothy01@yahoo.com,Improve,Furniture,267.27,174,,,
690,2023-02-17,30,35,3,507.3,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,Modern,Electronics,169.1,111,,,
691,2024-01-01,17,11,7,5274.64,Patricia Berry,30,Female,East,murphymarvin@morris.net,Road,Books,753.52,479,,,
692,2023-01-24,178,25,3,1395.63,Brittany Craig,19,Female,North,leeluke@hotmail.com,Thank,Clothing,465.21,231,149.0,2023-08-14,Changed Mind
693,2023-06-24,78,48,10,2666.9,Jared Perkins,62,Male,East,jnorton@hotmail.com,Oil,Books,266.69,160,,,
694,2023-06-22,10,21,1,305.09,Rachael Walters,48,Female,South,omclaughlin@gmail.com,Sort,Books,305.09,64,,,
695,2023-05-12,130,48,6,1600.14,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,Oil,Books,266.69,160,,,
696,2023-02-04,51,24,6,5736.36,Jay Williams,36,Male,West,james82@murphy.com,Career,Clothing,956.06,408,,,
697,2023-07-05,43,24,2,1912.12,Jane Torres,27,Female,South,fleminglee@gmail.com,Career,Clothing,956.06,408,,,
698,2023-03-15,107,4,5,1455.9,Mr. William Edwards,19,Male,West,brenda10@keller-stein.com,Mission,Furniture,291.18,401,,,
699,2023-03-21,67,20,2,503.34,Nicholas Lawrence,25,Female,West,figueroanicole@johnston.net,Political,Books,251.67,261,,,
700,2023-10-14,136,8,3,365.82,Michael Berger,32,Female,West,ylynch@whitaker-palmer.info,Office,Electronics,121.94,472,,,
701,2023-09-03,140,30,7,3910.83,Amy Diaz,33,Male,East,jamessmith@webb.com,Base,Clothing,558.69,210,,,
702,2023-12-26,81,26,2,1045.86,Amanda Abbott,46,Male,South,maria68@gmail.com,Which,Clothing,522.93,445,,,
703,2023-05-12,171,1,10,6768.6,Brandon Ortiz,46,Female,West,ophillips@gmail.com,Story,Furniture,676.86,499,,,
704,2023-12-02,158,3,2,601.38,Loretta Wang,26,Male,North,megansexton@martinez-hopkins.biz,Skin,Electronics,300.69,343,,,
705,2023-09-13,140,48,6,1600.14,Amy Diaz,33,Male,East,jamessmith@webb.com,Oil,Books,266.69,160,,,
706,2023-12-24,67,4,5,1455.9,Nicholas Lawrence,25,Female,West,figueroanicole@johnston.net,Mission,Furniture,291.18,401,,,
707,2023-12-12,130,18,4,3848.0,Paul Wheeler,59,Male,South,kenneth54@yahoo.com,These,Clothing,962.0,95,,,
708,2023-02-11,111,15,5,3306.2,Joan Boyd,37,Male,East,aaron17@gmail.com,How,Electronics,661.24,374,,,
709,2023-08-02,9,42,8,2174.8,Natalie Chen,64,Male,West,dthornton@hotmail.com,Republican,Electronics,271.85,139,141.0,2023-07-19,Wrong Item
710,2023-09-04,44,4,7,2038.26,Robyn Ross,53,Male,West,sarah07@yahoo.com,Mission,Furniture,291.18,401,,,
711,2023-08-16,185,33,10,2672.7,Christopher Johnson,60,Male,South,christophergarcia@yahoo.com,Improve,Furniture,267.27,174,,,
712,2023-02-16,128,18,10,9620.0,Blake Gordon,65,Male,South,amanda78@yahoo.com,These,Clothing,962.0,95,,,
713,2023-10-14,173,41,7,1034.11,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Prove,Electronics,147.73,205,,,
714,2023-08-22,174,37,9,5128.83,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,Table,Books,569.87,183,18.0,2023-08-29,Wrong Item
715,2023-12-05,154,26,1,522.93,Veronica Gibson,36,Male,West,allisongraham@hotmail.com,Which,Clothing,522.93,445,,,
716,2023-05-23,9,20,2,503.34,Natalie Chen,64,Male,West,dthornton@hotmail.com,Political,Books,251.67,261,,,
717,2023-01-25,5,17,2,1024.66,Edward Boyd,31,Female,North,cassandra09@reynolds.com,Song,Furniture,512.33,373,,,
718,2023-08-10,157,14,7,2716.0,Donna Wilson,43,Male,South,jessicaturner@garner.com,Important,Clothing,388.0,53,,,
719,2023-03-20,159,42,7,1902.95,David Sanchez,38,Female,East,michaelstevens@gmail.com,Republican,Electronics,271.85,139,,,
720,2023-12-29,183,21,6,1830.54,Elizabeth Smith,45,Female,East,dcastro@bean.com,Sort,Books,305.09,64,,,
721,2023-05-20,68,23,4,1447.2,Jason Nelson,22,Female,North,blairangela@jackson-wagner.org,Few,Furniture,361.8,132,,,
722,2023-06-08,104,49,9,2657.52,Alexander Vasquez,26,Female,East,jamescisneros@gmail.com,For,Furniture,295.28,448,,,
723,2023-11-22,180,36,3,1577.13,Kimberly Orozco,40,Female,West,mhill@yahoo.com,Big,Electronics,525.71,83,,,
724,2023-03-04,9,42,6,1631.1,Natalie Chen,64,Male,West,dthornton@hotmail.com,Republican,Electronics,271.85,139,,,
725,2023-02-16,96,21,4,1220.36,Phyllis Garrett,19,Female,West,cassielewis@hotmail.com,Sort,Books,305.09,64,,,
726,2023-10-25,166,45,10,6193.8,Alicia Mullen,61,Female,East,sharpdana@hotmail.com,System,Furniture,619.38,13,,,
727,2023-11-09,92,36,10,5257.1,Dennis Robinson,40,Female,South,jgould@yahoo.com,Big,Electronics,525.71,83,,,
728,2023-12-10,186,48,9,2400.21,Bethany Horton,60,Female,West,philipgould@yahoo.com,Oil,Books,266.69,160,,,
729,2023-12-20,16,18,7,6734.0,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,These,Clothing,962.0,95,,,
730,2023-05-04,48,40,8,4190.96,Jacob Santiago,19,Male,East,vhinton@bartlett.info,Where,Books,523.87,169,,,
731,2023-06-16,19,19,4,830.0,Jeffrey Blackwell,23,Male,East,espinozakevin@johnson.biz,Check,Books,207.5,346,,,
732,2023-01-30,157,25,5,2326.05,Donna Wilson,43,Male,South,jessicaturner@garner.com,Thank,Clothing,465.21,231,62.0,2023-04-08,Changed Mind
733,2023-06-25,199,2,9,3084.66,Carly Ibarra,53,Female,North,bklein@gmail.com,Film,Electronics,342.74,360,,,
734,2023-10-05,135,15,5,3306.2,Robin Lewis,36,Female,West,fgutierrez@yahoo.com,How,Electronics,661.24,374,,,
735,2023-04-29,43,50,5,3430.3,Jane Torres,27,Female,South,fleminglee@gmail.com,Finish,Books,686.06,149,,,
736,2023-07-11,182,31,2,562.18,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,Operation,Electronics,281.09,47,,,
737,2023-07-12,137,3,1,300.69,Daniel Gallagher,61,Male,North,ronniebrown@yahoo.com,Skin,Electronics,300.69,343,,,
738,2023-12-01,163,10,5,1687.75,Derrick Kline,32,Female,South,ericward@cantu.com,Address,Electronics,337.55,68,,,
739,2023-01-23,141,32,10,5206.9,Mary Santiago,55,Female,South,thompsondustin@wilson.com,Republican,Books,520.69,81,,,
740,2023-11-23,181,22,2,1671.86,Christina Krueger,42,Male,North,eharris@gmail.com,Music,Books,835.93,161,,,
741,2023-05-13,56,46,10,4935.6,Jenna Moore,46,Female,East,kurt14@hotmail.com,With,Electronics,493.56,457,125.0,2023-11-17,Wrong Item
742,2023-03-09,25,19,3,622.5,Fred Stout,63,Female,East,vrios@martinez.com,Check,Books,207.5,346,,,
743,2023-04-07,85,14,4,1552.0,Shawn Taylor,34,Female,South,melvinroman@nelson.com,Important,Clothing,388.0,53,,,
744,2023-05-22,128,27,7,3053.4,Blake Gordon,65,Male,South,amanda78@yahoo.com,Safe,Books,436.2,299,,,
745,2023-04-26,52,22,10,8359.3,Ms. Cynthia Soto,58,Male,South,donna11@hotmail.com,Music,Books,835.93,161,,,
746,2023-02-28,165,28,8,7401.52,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Whatever,Books,925.19,390,,,
747,2023-08-19,18,48,7,1866.83,Christopher Ayala,58,Male,North,khill@gmail.com,Oil,Books,266.69,160,,,
748,2023-01-21,173,6,1,543.66,Richard Booth,58,Male,West,shelbynovak@hardy-hernandez.com,Window,Books,543.66,382,,,
749,2023-05-06,34,35,4,676.4,Jennifer Gill,63,Female,East,phillipsjulie@yahoo.com,Modern,Electronics,169.1,111,65.0,2023-07-20,Defective
750,2023-12-14,165,2,1,342.74,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Film,Electronics,342.74,360,115.0,2023-04-28,Defective
750,2023-12-14,165,2,1,342.74,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Film,Electronics,342.74,360,134.0,2023-07-23,Wrong Item
751,2023-09-25,14,34,6,4479.48,William Brady,56,Male,West,daniel80@hotmail.com,Dream,Electronics,746.58,255,,,
752,2023-04-25,30,5,2,1473.9,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,Score,Books,736.95,191,,,
753,2023-03-11,164,5,9,6632.55,Drew Joyce,51,Male,East,zallen@hotmail.com,Score,Books,736.95,191,,,
754,2023-07-23,23,13,5,997.9,Michael Long,28,Female,North,zmueller@gmail.com,Attorney,Clothing,199.58,184,,,
755,2023-08-24,189,12,5,1796.8,Alexander King,59,Male,South,posborne@harmon.org,Nothing,Electronics,359.36,439,,,
756,2023-06-10,116,17,5,2561.65,Kristy Callahan,59,Female,East,kelly58@ball.info,Song,Furniture,512.33,373,,,
757,2023-09-16,151,16,6,2594.76,Christy Griffin,61,Female,North,alexis83@hotmail.com,Recent,Clothing,432.46,475,,,
758,2023-11-05,22,27,10,4362.0,Dawn Miles,37,Male,North,bleonard@cox.org,Safe,Books,436.2,299,,,
759,2023-12-20,57,33,2,534.54,Eric Johnson,34,Male,West,jermaine22@harris.biz,Improve,Furniture,267.27,174,,,
760,2023-08-18,74,15,7,4628.68,Holly Mason,36,Male,North,sean75@jones-thomas.com,How,Electronics,661.24,374,,,
761,2023-05-10,132,2,1,342.74,Taylor Garrison,35,Female,North,mccannkim@compton.com,Film,Electronics,342.74,360,,,
762,2023-01-14,14,50,5,3430.3,William Brady,56,Male,West,daniel80@hotmail.com,Finish,Books,686.06,149,,,
763,2023-09-06,185,4,10,2911.8,Christopher Johnson,60,Male,South,christophergarcia@yahoo.com,Mission,Furniture,291.18,401,,,
764,2023-08-23,152,21,5,1525.45,Stacey Perez,42,Male,West,vgreen@gmail.com,Sort,Books,305.09,64,,,
765,2023-12-29,13,9,2,188.98,Kristen Johnson,63,Female,North,jennifer19@yahoo.com,Sign,Books,94.49,165,,,
766,2023-04-24,76,37,7,3989.09,Jeremy Nguyen,58,Female,West,robertbooker@gmail.com,Table,Books,569.87,183,,,
767,2023-11-05,16,40,1,523.87,Gerald Patterson,61,Female,North,kennethadams@yahoo.com,Where,Books,523.87,169,,,
768,2023-02-20,138,46,1,493.56,Maria Walsh,40,Female,North,zhogan@hotmail.com,With,Electronics,493.56,457,,,
769,2023-05-14,152,41,2,295.46,Stacey Perez,42,Male,West,vgreen@gmail.com,Prove,Electronics,147.73,205,,,
770,2023-12-13,33,31,9,2529.81,Tina Tucker,50,Male,North,antonio81@yahoo.com,Operation,Electronics,281.09,47,,,
771,2023-08-18,90,35,7,1183.7,Lisa Smith,50,Female,South,michael47@hotmail.com,Modern,Electronics,169.1,111,,,
772,2023-10-26,64,20,7,1761.69,Tracy Levine,45,Male,East,estradalee@hotmail.com,Political,Books,251.67,261,,,
773,2023-02-10,100,37,1,569.87,Dr. Larry Taylor DDS,41,Female,North,jonespatricia@beard.com,Table,Books,569.87,183,,,
774,2023-10-13,129,32,3,1562.07,Jonathan Stewart,58,Female,South,tammy54@gmail.com,Republican,Books,520.69,81,,,
775,2023-03-15,100,10,4,1350.2,Dr. Larry Taylor DDS,41,Female,North,jonespatricia@beard.com,Address,Electronics,337.55,68,,,
776,2023-04-17,43,10,4,1350.2,Jane Torres,27,Female,South,fleminglee@gmail.com,Address,Electronics,337.55,68,,,
777,2023-08-30,159,36,4,2102.84,David Sanchez,38,Female,East,michaelstevens@gmail.com,Big,Electronics,525.71,83,,,
778,2023-08-04,104,33,6,1603.62,Alexander Vasquez,26,Female,East,jamescisneros@gmail.com,Improve,Furniture,267.27,174,,,
779,2023-02-07,89,27,5,2181.0,Karen Howell,29,Female,North,rmaddox@chavez.com,Safe,Books,436.2,299,,,
780,2023-11-29,197,6,5,2718.3,Alejandro Nguyen,23,Female,South,rachel56@berry-mendez.biz,Window,Books,543.66,382,,,
781,2023-04-17,69,13,6,1197.48,Ronald Shaffer,22,Female,South,christopherjenkins@flynn-sanders.com,Attorney,Clothing,199.58,184,,,
782,2023-01-24,156,43,10,7497.5,Steven Lee,55,Male,East,vgomez@morrison-rogers.org,Cup,Furniture,749.75,280,,,
783,2023-09-01,111,30,6,3352.14,Joan Boyd,37,Male,East,aaron17@gmail.com,Base,Clothing,558.69,210,,,
784,2023-01-26,125,45,2,1238.76,Sarah Adams,24,Male,West,tonyyu@yahoo.com,System,Furniture,619.38,13,,,
785,2023-04-06,81,25,4,1860.84,Amanda Abbott,46,Male,South,maria68@gmail.com,Thank,Clothing,465.21,231,,,
786,2023-10-09,121,31,9,2529.81,Michael Mcclain,64,Female,East,kelly15@booker.net,Operation,Electronics,281.09,47,,,
787,2023-08-31,195,15,1,661.24,Joseph Smith,41,Female,South,megan32@barnett.com,How,Electronics,661.24,374,,,
788,2023-04-10,15,29,3,2006.07,Dan Saunders,53,Male,South,pam74@yahoo.com,Law,Furniture,668.69,371,,,
789,2023-02-07,58,31,8,2248.72,Patricia Johnson,42,Male,East,shelly79@hotmail.com,Operation,Electronics,281.09,47,,,
790,2023-12-24,112,21,8,2440.72,Megan Campbell,49,Female,North,qperry@eaton.biz,Sort,Books,305.09,64,,,
791,2023-05-24,104,4,9,2620.62,Alexander Vasquez,26,Female,East,jamescisneros@gmail.com,Mission,Furniture,291.18,401,1.0,2023-10-02,Defective
792,2023-03-25,174,5,5,3684.75,Chelsea Allen,47,Female,North,andrewbrown@hotmail.com,Score,Books,736.95,191,,,
793,2023-10-10,182,45,5,3096.9,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,System,Furniture,619.38,13,,,
794,2023-07-17,30,32,5,2603.45,Laura Harper,64,Male,North,blackwelljulie@yahoo.com,Republican,Books,520.69,81,,,
795,2023-12-28,118,30,6,3352.14,Joel Harris,57,Male,South,linda11@cortez-scott.org,Base,Clothing,558.69,210,,,
796,2023-09-12,165,19,8,1660.0,Matthew Russell,24,Male,North,chadpratt@price-welch.biz,Check,Books,207.5,346,,,
797,2023-07-15,162,49,10,2952.8,Haley Dickson,20,Male,North,epacheco@hotmail.com,For,Furniture,295.28,448,,,
798,2023-01-02,200,33,7,1870.89,Geoffrey Lewis,39,Female,East,marilynjimenez@mullen.com,Improve,Furniture,267.27,174,,,
799,2023-06-07,195,36,3,1577.13,Joseph Smith,41,Female,South,megan32@barnett.com,Big,Electronics,525.71,83,,,
800,2023-08-03,177,22,4,3343.72,Kathryn Mitchell,57,Male,North,erinroberts@hayes.info,Music,Books,835.93,161,131.0,2023-08-09,Changed Mind
801,2023-01-15,182,40,8,4190.96,Paula Hughes,53,Female,North,dawsonstephen@gmail.com,Where,Books,523.87,169,,,
802,2023-02-13,189,21,1,305.09,Alexander King,59,Male,South,posborne@harmon.org,Sort,Books,305.09,64,,,
803,2023-12-15,144,45,6,3716.28,Nicholas Frost,57,Female,South,kporter@stevens.info,System,Furniture,619.38,13,,,
804,2023-11-21,78,41,4,590.92,Jared Perkins,62,Male,East,jnorton@hotmail.com,Prove,Electronics,147.73,205,,,
805,2023-08-25,110,38,1,883.32,Katelyn Miller,35,Female,West,kathy73@ferrell.com,Against,Books,883.32,290,,,
806,2023-03-21,159,41,5,738.65,David Sanchez,38,Female,East,michaelstevens@gmail.com,Prove,Electronics,147.73,205,,,
807,2023-01-31,88,14,6,2328.0,Charles Archer,32,Female,North,daniel28@davis-reilly.com,Important,Clothing,388.0,53,,,
808,2023-05-12,136,23,1,361.8,Michael Berger,32,Female,West,ylynch@whitaker-palmer.info,Few,Furniture,361.8,132,118.0,2023-11-16,Wrong Item
809,2023-11-29,142,1,5,3384.3,Jordan Obrien,56,Male,West,jaredfarley@hotmail.com,Story,Furniture,676.86,499,,,
810,2023-10-26,160,22,8,6687.44,Andrew Thomas,59,Female,North,ybrown@hotmail.com,Music,Books,835.93,161,122.0,2023-05-04,Defective
811,2023-10-29,195,23,5,1809.0,Joseph Smith,41,Female,South,megan32@barnett.com,Few,Furniture,361.8,132,,,
812,2023-05-19,158,38,7,6183.24,Loretta Wang,26,Male,North,megansexton@martinez-hopkins.biz,Against,Books,883.32,290,,,
813,2023-08-09,11,14,7,2716.0,Jamie Bass,35,Male,North,tylergibbs@miller-greene.net,Important,Clothing,388.0,53,,,
814,2023-12-07,110,38,1,883.32,Katelyn Miller,35,Female,West,kathy73@ferrell.com,Against,Books,883.32,290,,,
815,2023-07-02,135,38,9,7949.88,Robin Lewis,36,Female,West,fgutierrez@yahoo.com,Against,Books,883.32,290,,,
816,2023-10-16,146,33,1,267.27,Rebecca Price,24,Female,West,andrew31@jones.net,Improve,Furniture,267.27,174,,,
817,2023-09-29,155,6,7,3805.62,Bridget Roberts,26,Male,West,jerrywilson@moody.com,Window,Books,543.66,382,,,
818,2023-01-05,68,11,2,1507.04,Jason Nelson,22,Female,North,blairangela@jackson-wagner.org,Road,Books,753.52,479,,,
819,2023-02-15,73,40,2,1047.74,Martha Rosario,53,Male,East,hannah51@bell.com,Where,Books,523.87,169,,,
820,2023-07-01,109,14,8,3104.0,Christine Wilson,52,Female,South,ecruz@stewart.com,Important,Clothing,388.0,53,,,
